model,article_index,actual,predicted,direction,confidence,subject,n_words,length_bucket,n_matched_features,mentions_reuters,reuters_tag,wire_dateline,title
Naive Bayes,28333,real,fake,false FAKE,0.5888839356178561,politicsNews,776,500-999,223,True,True,False,"Flint becomes U.S. Democratic flash point, but residents want action"
Naive Bayes,614,fake,real,false REAL,0.5881838892685582,News,463,200-499,164,False,False,False, It’s Happening: FBI Carries Out Predawn Raid On Trump Associate’s Home (DETAILS)
Naive Bayes,2573,fake,real,false REAL,0.5881382386671122,News,503,500-999,150,False,False,False, BREAKING: Lithuania Warns That Russia Is Preparing For War Against Europe
Naive Bayes,13503,fake,real,false REAL,0.5877807845649361,politics,736,500-999,197,False,False,False,“ON DAY OF #NiceAttack Hillary Announces AMNESTY For Anyone Who Stealthily Evades Our Border Patrol”
Naive Bayes,25415,real,fake,false FAKE,0.5868113819489673,politicsNews,621,500-999,207,True,True,True,Battleground Ohio is coveted territory in election race
Naive Bayes,16933,fake,real,false REAL,0.585647116563966,left-news,152,50-199,54,False,False,False,Why 5 Of The Wealthiest Muslim Nations Refuse To Take A Single Refugee
Naive Bayes,26453,real,fake,false FAKE,0.5856445761048491,politicsNews,587,500-999,176,True,True,True,"Among Democrats, another convention hums in Sanders fans' phones"
Naive Bayes,8837,fake,real,false REAL,0.5840354451810832,News,481,200-499,112,False,False,False, Experts Think Gas Prices About To Go Lower Than EVER – You Won’t Believe How Low (IMAGES)
Naive Bayes,11393,fake,real,false REAL,0.583832769021186,politics,556,500-999,178,False,False,False,JUST IN: Criminal Hackers Who Stole Data From 500 MILLION Yahoo Email Users Were RUSSIAN Agents Obama Regime INVITED To U.S…Courted By FBI
Naive Bayes,22334,real,fake,false FAKE,0.5837130516225899,politicsNews,378,200-499,109,True,True,True,Trump wins Scottish golf course privacy rights case
Naive Bayes,16341,fake,real,false REAL,0.5835172228484469,Government News,357,200-499,132,False,False,False,"FEDS ISSUE TERROR ALERT FOR JULY 4TH…WAIT, I THOUGHT OBAMA SAID ISIS IS JUST A JV TEAM?!"
Naive Bayes,27844,real,fake,false FAKE,0.5833363124893882,politicsNews,229,200-499,80,True,True,True,Chicago finance committee approves payouts for police custody deaths
Naive Bayes,20376,real,fake,false FAKE,0.582401847109294,politicsNews,147,50-199,61,True,False,False,"Factbox: Trump on Twitter (July 27) - NY Times, Republican Senators, Healthcare"
Naive Bayes,13884,fake,real,false REAL,0.5816432406283116,politics,304,200-499,104,False,False,False,RUBIO Sides With Democrats On Giving A Whopping $2 Billion For Zika Virus Prevention
Naive Bayes,27942,real,fake,false FAKE,0.5812875506505775,politicsNews,317,200-499,124,True,True,True,"Clinton, Sanders audition for role as anti-Trump candidate"
Naive Bayes,8652,fake,real,false REAL,0.5811463953076104,News,491,200-499,157,False,False,False," Republicans Tried To Kill The Clean Water Rule, But Obama’s Veto Pen Said ‘Hell No’"
Naive Bayes,20004,real,fake,false FAKE,0.5810542413229952,politicsNews,239,200-499,96,True,True,False,Trump fires adviser Bannon
Naive Bayes,36181,real,fake,false FAKE,0.5810540320267514,worldnews,484,200-499,144,True,True,True,Trial of alleged ringleader of Benghazi attack begins in Washington
Naive Bayes,26819,real,fake,false FAKE,0.5796185622166725,politicsNews,697,500-999,186,True,False,False,"Advocates hail U.S. court abortion decision, predict national impact"
Naive Bayes,26994,real,fake,false FAKE,0.5792210224183312,politicsNews,1161,1000+,328,True,True,False,Orlando killer expressed support for multiple Islamist groups
Naive Bayes,1072,fake,real,false REAL,0.5786870863769754,News,361,200-499,106,True,False,False, Investigators Into US-Russia Ties Turn Attention To Flynn’s Business Partner
Naive Bayes,18241,real,fake,false FAKE,0.5784319163568299,politicsNews,673,500-999,208,True,True,False,Trump lawyer's account about tweets raises questions about what president knew
Naive Bayes,18127,real,fake,false FAKE,0.5781390009758467,politicsNews,526,500-999,174,True,True,True,Roy Moore campaign casts Alabama race as referendum on Trump
Naive Bayes,15964,fake,real,false REAL,0.5777485576440637,Government News,349,200-499,107,False,False,False,"BREAKING: Federal Judge STOPS Obamacare Transgender, Abortion Related Protections"
Naive Bayes,21665,real,fake,false FAKE,0.5766409422440694,politicsNews,115,50-199,51,True,True,False,Russia's response to Trump leak reports: don't read U.S. newspapers
Naive Bayes,27881,real,fake,false FAKE,0.5740033649544676,politicsNews,115,50-199,53,True,True,False,Pennsylvania bans bias against transgender people
Naive Bayes,10233,fake,real,false REAL,0.5739641518138134,politics,192,50-199,68,False,False,False,AG JEFF SESSIONS Warns Leakers…Taking Steps to Stop the Leaks that “Hurt Our Country” [Video]
Naive Bayes,15687,fake,real,false REAL,0.5732941386873255,politics,940,500-999,253,False,False,False,AMTRAK FACTS AND WHY AMERICANS SHOULDN’T TRUST THE CALL FOR MORE INFRASTRUCTURE SPENDING
Naive Bayes,9873,fake,real,false REAL,0.5731858571756262,politics,450,200-499,135,False,False,False,BREAKING: Trump Was Right! Trump Campaign Manager Wiretapped
Naive Bayes,13835,fake,real,false REAL,0.5730361357903118,politics,273,200-499,74,False,False,False,WHOA! CLINTON GRIFTERS BAGGED $100 Million From “Blood Minerals” Firm
Naive Bayes,13910,fake,real,false REAL,0.5720652057741289,politics,267,200-499,105,False,False,False,Does The $100 Million Given To Clintons By Gulf Sheikhs Disqualify Hillary For Candidacy?
Naive Bayes,13774,fake,real,false REAL,0.5706615870184986,politics,365,200-499,154,False,False,False,LOL! The Woman Who Couldn’t Be Bothered With Protecting Lives Of Brave Americans Serving In Benghazi Attacks Trump On National Security
Naive Bayes,29116,real,fake,false FAKE,0.5694348686414477,politicsNews,361,200-499,129,True,True,True,Obama jokes about a Trump State of the Union address
Naive Bayes,20069,real,fake,false FAKE,0.567223151316592,politicsNews,238,200-499,79,True,True,False,"Organizers of white nationalist rally in Virginia, driver sued for $3 million"
Naive Bayes,18020,real,fake,false FAKE,0.566206166749506,politicsNews,260,200-499,101,True,True,True,Senator-elect Jones not joining calls for Trump resignation
Naive Bayes,33436,real,fake,false FAKE,0.5630388284872654,worldnews,289,200-499,84,True,True,False,"Argentine survivor of New York attack pleads for justice, love"
Naive Bayes,15172,fake,real,false REAL,0.5623203301727645,politics,104,50-199,37,False,False,False,HERE’S THE LIST Of Heartless Senators Who Voted Against Banning Late Term Abortions
Naive Bayes,1409,fake,real,false REAL,0.5593458493314073,News,573,500-999,159,False,False,False, Trump’s FCC Will Decimate Internet Freedom (VIDEO)
Naive Bayes,4380,fake,real,false REAL,0.5579119088144776,News,599,500-999,156,False,False,False, BUSTED: Donald Trump Screwed Over American Steel Workers By Buying Metal From China Instead
Naive Bayes,20348,real,fake,false FAKE,0.5575452190633418,politicsNews,415,200-499,130,True,True,True,White House divisions on display with Scaramucci's comments
Naive Bayes,30293,real,fake,false FAKE,0.5520278147897901,worldnews,462,200-499,137,True,True,True,India files sex assault case against airline passenger for allegedly molesting Bollywood actress
Naive Bayes,12258,fake,real,false REAL,0.5488971247109119,politics,134,50-199,63,False,False,False,BREAKING: TRUMP PICKS Private Sector Titans For Trade And Commerce: ‘I did this because I believed in him’
Naive Bayes,14451,fake,real,false REAL,0.5460142184126785,politics,57,50-199,22,False,False,False,HERE IT IS: List Of Democrat Hypocrites Who Voted To Filibuster GW Bush’s Final Supreme Court Pick
Naive Bayes,29086,real,fake,false FAKE,0.5452490499715752,politicsNews,987,500-999,291,True,True,False,"For Republican Rubio, a moment of truth in race to lead U.S."
Naive Bayes,33843,real,fake,false FAKE,0.5450249271560998,worldnews,433,200-499,108,True,True,True,Technicolor Thailand is back after a black-clad mourning year for late king
Naive Bayes,35894,real,fake,false FAKE,0.5443797389277458,worldnews,234,200-499,75,True,True,True,"Amsterdam mayor Van der Laan, who once snubbed Putin, dies of cancer"
Naive Bayes,26452,real,fake,false FAKE,0.543018119442267,politicsNews,964,500-999,297,True,True,True,"For inspiration, new Democratic stars look to Elizabeth Warren"
Naive Bayes,442,fake,real,false REAL,0.5428475346759417,News,422,200-499,138,False,False,False, Trump Administration Is Already Talking About Withholding Harvey Aid
Naive Bayes,13959,fake,real,false REAL,0.5421454474322018,politics,9,<50,8,False,False,False,POLL: Who Should Donald Trump Choose For Vice President?
Naive Bayes,28596,real,fake,false FAKE,0.5406734242595198,politicsNews,635,500-999,184,True,True,True,Wealthy donors drawn to Rubio White House bid after Bush drops out
Naive Bayes,27752,real,fake,false FAKE,0.5394290323017701,politicsNews,625,500-999,200,True,True,True,Cruz adviser says Trump campaign taking 'banana republic' approach
Naive Bayes,19504,real,fake,false FAKE,0.5392981578668232,politicsNews,185,50-199,77,True,False,False,"Factbox: Trump on Twitter (Sept 22) - North Korea, Ads on Facebook, Luther Strange"
Naive Bayes,18454,real,fake,false FAKE,0.5389519117716994,politicsNews,833,500-999,262,True,True,False,"In Trump strongholds, Democrats walk tightrope ahead of 2018 elections"
Naive Bayes,28003,real,fake,false FAKE,0.5388993945067612,politicsNews,149,50-199,62,True,True,False,Virginia governor vetoes bill cutting Planned Parenthood funding
Naive Bayes,12183,fake,real,false REAL,0.5386306958815041,politics,1149,1000+,221,False,False,False,WOW! GEORGIA Refused Election Cyber-Support From Obama’s DHS…Now Sec Of State Demands Answers After Claiming DHS Tried To Breach His Office’s Firewall
Naive Bayes,12132,fake,real,false REAL,0.538311006258517,politics,14,<50,8,False,False,False,OOPS! ATTORNEY GENERAL LYNCH Slips Up: No Sign Of ‘Technical Interference’ From The Russians
Naive Bayes,14153,fake,real,false REAL,0.5373993523781205,politics,492,200-499,144,False,False,False,WHY IS THE MEDIA SILENT As Hillary Cackles About Her Key Role In Muslim Invasion Of Europe? [VIDEO]
Naive Bayes,25673,real,fake,false FAKE,0.5372982516308167,politicsNews,875,500-999,242,True,True,False,"Trump hasn't sued a newspaper for libel in decades, records show"
Naive Bayes,14963,fake,real,false REAL,0.5367022905538057,politics,506,500-999,166,False,False,False,"ILLEGAL ALIENS DEMAND NEW BILL OF RIGHTS: To Include Citizenship, End Arrests And Free Health Care"
Naive Bayes,19488,real,fake,false FAKE,0.5360295415409413,politicsNews,750,500-999,249,True,True,False,Trump takes center stage in fractious Senate race in Alabama
Naive Bayes,7193,fake,real,false REAL,0.5356334031192962,News,535,500-999,143,False,False,False, Israeli Minister Calls For ‘Civil Targeted Killing’ Of Human Rights Activists Leading Boycott Of Israel (VIDEO)
Naive Bayes,17929,real,fake,false FAKE,0.5341889792628753,politicsNews,277,200-499,105,True,False,False,"Trump on Twitter (Dec 22) - Tax cut, Missile defense bill"
Naive Bayes,6171,fake,real,false REAL,0.5301520491978935,News,342,200-499,110,False,False,False, Report Exposes How Trump Dodged $20 Million In Taxes (PHOTO EVIDENCE)
Naive Bayes,25466,real,fake,false FAKE,0.5271524041921132,politicsNews,84,50-199,42,True,True,True,"Bill Clinton, Tim Kaine cancel Iowa event after police shooting"
Naive Bayes,29044,real,fake,false FAKE,0.5269253426487714,politicsNews,890,500-999,296,True,True,False,Sanders lashes out at Clinton in contentious Democratic debate
Naive Bayes,16779,fake,real,false REAL,0.5242546330919708,left-news,300,200-499,81,False,False,False,"MUSLIM MIGRANTS SHOW Appreciation To German Hosts By Spreading Feces, Vomit And Blood On Asylum Walls"
Naive Bayes,16568,fake,real,false REAL,0.5236483058308566,left-news,339,200-499,107,False,False,False,"CHINESE IMMIGRANT BEHEADS, CANNIBALIZES Total Stranger On Greyhound Bus…Granted TOTAL FREEDOM…NO Monitoring Necessary"
Naive Bayes,25162,real,fake,false FAKE,0.5232406313210971,politicsNews,646,500-999,227,True,True,True,Clinton blames FBI's Comey for her defeat in call with donors
Naive Bayes,14536,fake,real,false REAL,0.5225539938410669,politics,338,200-499,99,False,False,False,"GROUP WITH TERROR TIES Encourages Muslims To Swing U.S. Presidential Elections: “Turn Your Islamic Centers, Mosques Into Registration Centers For Voters”"
Naive Bayes,17341,fake,real,false REAL,0.5225348937080274,US_News,794,500-999,256,False,False,False,"John McCain Throws Tantrum, Decries Trump for ‘Letting Assad Stay’"
Naive Bayes,892,fake,real,false REAL,0.5225049217903669,News,461,200-499,134,False,False,False," Marco Rubio Grows A Spine, Blasts Trump For Trying To Team Up With Putin"
Naive Bayes,18508,real,fake,false FAKE,0.5220145692733535,politicsNews,75,50-199,33,True,True,False,Alabama Republican Party stands by U.S. Senate candidate Moore
Naive Bayes,3444,fake,real,false REAL,0.5172587115963233,News,559,500-999,199,False,False,False, Electors Want Briefing On Russian Interference Before Electoral College Vote This Month
Naive Bayes,28923,real,fake,false FAKE,0.5169809428953162,politicsNews,112,50-199,48,True,True,False,Clinton: DNC should authorize additional Democratic debate next week
Naive Bayes,10229,fake,real,false REAL,0.5157335433524642,politics,334,200-499,91,False,False,False,AUDIT: Obama’s IRS ‘Misled’ Americans to Get Them to Sign Up for Obamacare
Naive Bayes,16893,fake,real,false REAL,0.5141290066718928,left-news,416,200-499,123,False,False,False,OOPS! NASA Makes Shocking Claim: Burning Fossil Fuels “Cools Planet”
Naive Bayes,26907,real,fake,false FAKE,0.5135263385590092,politicsNews,89,50-199,49,True,True,True,"Warren, Kaine, Castro on Clinton running-mate short list: AP"
Naive Bayes,28801,real,fake,false FAKE,0.513215428122581,politicsNews,943,500-999,282,True,True,False,"In contentious debate, Clinton and Sanders both claim 'progressive' mantle "
Naive Bayes,15751,fake,real,false REAL,0.5128028002439656,politics,347,200-499,97,False,False,False,GUESS WHERE THE BALTIMORE SCHOOL SYSTEM RANKS AMONG THE NATION’S 100 LARGEST SCHOOL DISTRICTS?
Naive Bayes,22633,real,fake,false FAKE,0.5125826847210609,politicsNews,378,200-499,146,True,True,True,"Black lawmakers meet with Trump about infrastructure, reducing crime"
Naive Bayes,17282,fake,real,false REAL,0.5120155992551709,US_News,960,500-999,277,False,False,False,Hersh: Trump Knew ‘Assad Sarin Attack’ Story Was Fairy Tale – But Launched Cruise Missile Strike Anyway
Naive Bayes,23981,real,fake,false FAKE,0.5114490450132173,politicsNews,141,50-199,64,True,True,True,White House defends statement on audience for Trump's inaugural
Naive Bayes,17704,fake,real,false REAL,0.5110712419968898,US_News,1205,1000+,293,False,False,False,Falling Apart: West’s Media-Driven Deception in Syria
Naive Bayes,28561,real,fake,false FAKE,0.5101373540277073,politicsNews,423,200-499,173,True,True,True,"Cruz says would deport illegal immigrants, sharpens immigration stance"
Naive Bayes,27580,real,fake,false FAKE,0.5101229560064469,politicsNews,652,500-999,210,True,True,True,Trump praises Sanders but may struggle to win over his voters
Naive Bayes,28925,real,fake,false FAKE,0.5078056745566467,politicsNews,403,200-499,109,True,True,False,GOP voters like Trump despite seeing him as not religious: poll
Naive Bayes,24233,real,fake,false FAKE,0.5072441276829645,politicsNews,665,500-999,223,True,True,True,Democrats press U.S. housing nominee Carson on potential Trump conflicts
Naive Bayes,10775,fake,real,false REAL,0.5060617855391771,politics,137,50-199,47,False,False,False,PRICELESS! Nancy Pelosi Complains Trump Not Visiting Countries in Alphabetical Order [Video]
Naive Bayes,9154,fake,real,false REAL,0.505387623443594,politics,261,200-499,91,False,False,False,MCCONNELL PUSHES BACK ON MEDIA: I Understand ‘Your Job Is to Use the Democratic Talking Points’ [Video]
Naive Bayes,25182,real,fake,false FAKE,0.5036517788152843,politicsNews,931,500-999,258,True,True,False,"In rural-urban divide, U.S. voters are worlds apart"
Naive Bayes,10320,fake,real,false REAL,0.5029518543585297,politics,583,500-999,163,False,False,False,HEARTBREAKING: Baby Charlie Gard’s Parents End Legal Battle to Come to the US [Video]
Naive Bayes,21526,real,fake,false FAKE,0.5021018746362689,politicsNews,422,200-499,142,True,True,False,"Trump can't stop American progress on climate, Al Gore tells Cannes"
Naive Bayes,24105,real,fake,false FAKE,0.5009912631174562,politicsNews,541,500-999,176,True,True,False,Ex-president George H.W. Bush moved to intensive care; wife hospitalized
Naive Bayes,25577,real,fake,false FAKE,0.5001413666071532,politicsNews,774,500-999,228,True,True,True,Negative tone of White House race sours young voters
"SVM (Linear, calibrated)",17039,fake,real,false REAL,,left-news,301,200-499,72,False,False,False,POPE TAKES COMMUNIST CRUCIFIX GIFT HOME: Says He Was Not Offended By It [VIDEO]
"SVM (Linear, calibrated)",25192,real,fake,false FAKE,,politicsNews,1326,1000+,392,True,False,False,"Expert Views: What will be the impact of Trump presidency on immigration, refugees?"
"SVM (Linear, calibrated)",9348,fake,real,false REAL,,politics,380,200-499,115,False,False,False,SOUTH KOREA Uses Hilarious Technique To TAUNT North Korea After Soldier Escapes Kim Jong Un’s Hell [VIDEO]
"SVM (Linear, calibrated)",15909,fake,real,false REAL,,Government News,249,200-499,65,False,False,False,MAN WHO ROBBED A BANK To Get Away From His Wife Gets The Ultimate Punishment
"SVM (Linear, calibrated)",25636,real,fake,false FAKE,,politicsNews,243,200-499,80,True,True,True,Ex-Red Sox pitcher mulls run against Senator Warren in Massachusetts
"SVM (Linear, calibrated)",16380,fake,real,false REAL,,Government News,251,200-499,72,False,False,False,"BREAKING: THIEVES STEAL IRS INFO FROM 100,000 TAXPAYERS"
"SVM (Linear, calibrated)",15524,fake,real,false REAL,,politics,567,500-999,160,False,False,False,TRUMP RESPONSE TO LEFTIST THREATS: “Get Off My Lawn”
"SVM (Linear, calibrated)",28194,real,fake,false FAKE,,politicsNews,432,200-499,134,True,True,False,Graphic account of Hulk Hogan sex tape read in Florida court
"SVM (Linear, calibrated)",27590,real,fake,false FAKE,,politicsNews,129,50-199,62,False,False,False,Jenner uses women's restroom at Trump property
"SVM (Linear, calibrated)",11897,fake,real,false REAL,,politics,76,50-199,35,True,True,False,BRILLIANT NEWT GINGRICH: Here’s Why Trump Should NOT Trust Intel Community Right Now [Video]
"SVM (Linear, calibrated)",10716,fake,real,false REAL,,politics,380,200-499,104,False,False,False,BOOM! 4 VENUES CANCEL KATHY GRIFFIN Appearances After She Blames Trump For Her Career Ending Decision To Pose With His Severed Head
"SVM (Linear, calibrated)",25033,real,fake,false FAKE,,politicsNews,384,200-499,111,True,True,False,"Factbox: The nasty things Trump, Romney have said about each other"
"SVM (Linear, calibrated)",13109,fake,real,false REAL,,politics,293,200-499,104,True,False,False,"#CrookedHillary’s Karma! NEW POLL Shows Trump Takes Lead In BLUE STATES: Michigan, Wisconsin, New Hampshire And Maine"
"SVM (Linear, calibrated)",11660,fake,real,false REAL,,politics,525,500-999,200,False,False,False,BREAKING: GEN MICHAEL FLYNN RESIGNS After Close Friend Steve Bannon Reportedly Offered These 4 Words Of Advice
"SVM (Linear, calibrated)",16405,fake,real,false REAL,,Government News,302,200-499,74,False,False,False,IRANIAN NAVY FIRES WARNING SHOTS ON AND SEIZES CARGO SHIP; U.S. NAVY SENDS DESTROYER
"SVM (Linear, calibrated)",25560,real,fake,false FAKE,,politicsNews,675,500-999,196,True,True,False,Highlights from Reuters' exclusive interview with Donald Trump
"SVM (Linear, calibrated)",10178,fake,real,false REAL,,politics,507,500-999,149,False,False,False,OKLAHOMA Supreme Court Rules Punishing Smokers With Cigarette Tax “Unconstitutional”…Lawmakers Forced To Fill SHOCKING Hole In State Budget
"SVM (Linear, calibrated)",11694,fake,real,false REAL,,politics,207,200-499,92,False,False,False,BREAKING: Activist Appeals Court Rules Against Trump…Trump Comes Out Swinging…Tweets Awesome Reply
"SVM (Linear, calibrated)",14051,fake,real,false REAL,,politics,514,500-999,179,False,False,False,NEW LAW WILL PUNISH MUSLIM Migrants…Assimilate Or Get Out!
"SVM (Linear, calibrated)",14369,fake,real,false REAL,,politics,617,500-999,168,True,True,False,INVASION OF AMERICA: POSSIBILITY OF A TRUMP WALL Has Illegals Racing To Across The Border In Record Numbers
"SVM (Linear, calibrated)",27194,real,fake,false FAKE,,politicsNews,442,200-499,121,True,True,True,Supreme Court rejects constitutional challenge to death penalty
"SVM (Linear, calibrated)",27844,real,fake,false FAKE,,politicsNews,229,200-499,80,True,True,True,Chicago finance committee approves payouts for police custody deaths
"SVM (Linear, calibrated)",24958,real,fake,false FAKE,,politicsNews,433,200-499,173,True,True,False,Conservatives bristle as Trump backs off Clinton prosecution
"SVM (Linear, calibrated)",23222,real,fake,false FAKE,,politicsNews,408,200-499,129,True,True,True,Suppressing free press is 'how dictators get started': Senator McCain
"SVM (Linear, calibrated)",15836,fake,real,false REAL,,politics,671,500-999,193,True,False,False,EGYPTIAN COURT SENTENCES MUSLIM BROTHERHOOD LEADER AND 13 OTHERS TO DEATH AND LEADER’S “Peaceful” U.S.-Egyptian Brother To Life In Prison
"SVM (Linear, calibrated)",10603,fake,real,false REAL,,politics,338,200-499,114,False,False,False,"DEM PARTY OFFICIAL, Chair Of Black Caucus, Bernie Sanders Supporter Calls Reactions To Shooting Of Republican Steve Scalise, “So Funny”…REFUSES To Resign"
"SVM (Linear, calibrated)",25779,real,fake,false FAKE,,politicsNews,841,500-999,220,False,False,False,Commentary: Manic or evasive - these veep guys sure don’t feel like leaders
"SVM (Linear, calibrated)",13672,fake,real,false REAL,,politics,425,200-499,117,False,False,False,ARIZONA BIKERS ARE ABOUT To Become Violent “Dreamers” Worst Nightmare At Upcoming Phoenix Trump Rally
"SVM (Linear, calibrated)",10571,fake,real,false REAL,,politics,315,200-499,106,False,False,False,FORD’S NEW CEO SNUBS President Trump…Will Build Focus In China…Export To U.S.
"SVM (Linear, calibrated)",28994,real,fake,false FAKE,,politicsNews,1017,1000+,281,True,True,False,"Factbox: Trump seen from Davos: 'unbelievable', 'embarrassing' but candor 'hit a vein'"
"SVM (Linear, calibrated)",13171,fake,real,false REAL,,politics,194,50-199,67,False,False,False,EPIPEN CEO UNDER FIRE FOR PRICE GOUGING Is Daughter Of US Senator
"SVM (Linear, calibrated)",22952,real,fake,false FAKE,,politicsNews,430,200-499,108,True,True,True,Massa fastest as testing resumes in Barcelona
"SVM (Linear, calibrated)",12466,fake,real,false REAL,,politics,359,200-499,126,False,False,False,OBAMA UNLEASHES HUNDREDS Of Intelligence Agents To “Protect Elections” From Outside Forces…Hacker known as “Guccifer 2.0” Warns Of Threat “From INSIDE The System”
"SVM (Linear, calibrated)",20675,real,fake,false FAKE,,politicsNews,576,500-999,196,True,True,True,Kid Rock hints online he will run for U.S. Senate
"SVM (Linear, calibrated)",21665,real,fake,false FAKE,,politicsNews,115,50-199,51,True,True,False,Russia's response to Trump leak reports: don't read U.S. newspapers
"SVM (Linear, calibrated)",21433,real,fake,false FAKE,,politicsNews,544,500-999,128,True,True,True,"Before the White House, Kennedy was a high-school prankster"
"SVM (Linear, calibrated)",14743,fake,real,false REAL,,politics,1827,1000+,434,True,False,False,"IS OBAMA’S RADICAL AGENDA Responsible For State Department’s Misleading Report On Forced Labor, Prostitution And Human Slavery?"
"SVM (Linear, calibrated)",33298,real,fake,false FAKE,,worldnews,415,200-499,123,True,True,True,Hungarians take walking tour to overcome fears of Muslims
"SVM (Linear, calibrated)",27471,real,fake,false FAKE,,politicsNews,1185,1000+,318,False,False,False,Commentary: Party leaders often disliked their nominee. It’s the public vitriol that’s new.
"SVM (Linear, calibrated)",15227,fake,real,false REAL,,politics,259,200-499,83,True,False,False,"IN A RULING THAT WILL MAKE OBAMA’S HEAD SPIN, Fed Judge Says Telling Illegals “Show Us Your Papers” Is Not Discriminatory"
"SVM (Linear, calibrated)",15825,fake,real,false REAL,,politics,251,200-499,88,False,False,False,CUBA STILL A COMMIE HELLHOLE AFTER OBAMA’S “NORMALIZATION”: 4 YEARS IN THE SLAMMER FOR “SOCIAL DANGEROUSNESS”
"SVM (Linear, calibrated)",11157,fake,real,false REAL,,politics,355,200-499,120,False,False,False,MUSLIMS OUTRAGED: MUNICH ARTIST DISPLAYS “Funny” Racy Bare-Legged “Burka Barbies” [Video]
"SVM (Linear, calibrated)",13283,fake,real,false REAL,,politics,308,200-499,88,False,False,False,"How Is Panama’s “Migrant Crisis” Giving A FREE PASS TO THE U.S. To Anyone From Asia, Cuba, Africa, Haiti…When Did We Become The World’s Dumping Ground?"
"SVM (Linear, calibrated)",15572,fake,real,false REAL,,politics,693,500-999,202,False,False,False,ARMY THREATENS GREEN BERET WAR HERO WITH COURT MARTIAL For Whistleblowing On Failed Hostage Rescue
"SVM (Linear, calibrated)",22275,real,fake,false FAKE,,politicsNews,622,500-999,199,True,True,False,Instant View: Trump orders military strikes on Syrian air base
"SVM (Linear, calibrated)",9172,fake,real,false REAL,,politics,573,500-999,150,False,False,False,JUST IN: Fusion GPS Sued By 3 Billionaires Over Their “Defamation” In War Against Trump
"SVM (Linear, calibrated)",9847,fake,real,false REAL,,politics,328,200-499,133,True,True,False,Why John McCain Will Never Vote to Repeal and Replace Obamacare
"SVM (Linear, calibrated)",16282,fake,real,false REAL,,Government News,1406,1000+,321,False,False,False,FOLLOW THE MONEY: MEXICAN GIVEAWAY OF MILLIONS OF FLAT SCREEN TV’S TO THE POOR RAISES QUESTIONS
"SVM (Linear, calibrated)",33525,real,fake,false FAKE,,worldnews,537,500-999,116,True,True,False,A Picture and its Story: Reaching out to rescue a Rohingya woman
"SVM (Linear, calibrated)",24233,real,fake,false FAKE,,politicsNews,665,500-999,223,True,True,True,Democrats press U.S. housing nominee Carson on potential Trump conflicts
"SVM (Linear, calibrated)",14588,fake,real,false REAL,,politics,503,500-999,141,False,False,False,WARNING: FEDS PREDICT $30 TRILLION DOLLAR DEBT Because Of These Two Key Things
"SVM (Linear, calibrated)",2196,fake,real,false REAL,,News,436,200-499,151,False,False,False, Did Trump’s Former Campaign Manager Have People Killed? His Daughters Say He Did
"SVM (Linear, calibrated)",7638,fake,real,false REAL,,News,422,200-499,162,True,False,False, The World Speaks Out On Trump — Top Foreign Diplomats Unite Against Him
"SVM (Linear, calibrated)",10233,fake,real,false REAL,,politics,192,50-199,68,False,False,False,AG JEFF SESSIONS Warns Leakers…Taking Steps to Stop the Leaks that “Hurt Our Country” [Video]
"SVM (Linear, calibrated)",10277,fake,real,false REAL,,politics,1184,1000+,323,False,False,False,EXPERT CLAIMS N. KOREA’S SECOND MISSILE Test Demonstrates They Now Have Ability To Hit 3 Major Cities On U.S. Mainland
"SVM (Linear, calibrated)",12208,fake,real,false REAL,,politics,243,200-499,97,False,False,False,"ANGELA MERKEL Running For Re-Election Makes Stunning Announcement To BAN BURKAS, After Flooding Nation With 2 Million (Mostly Muslim) Migrants"
"SVM (Linear, calibrated)",25165,real,fake,false FAKE,,politicsNews,339,200-499,126,True,True,True,U.S. to push ahead on climate pact before Trump takes over: Kerry
"SVM (Linear, calibrated)",11253,fake,real,false REAL,,politics,311,200-499,133,False,False,False,REPORT: FBI DIRECTOR COMEY Blocked By Obama Administration Last Summer On Supposed Russian “Influence” In 2016 Election
"SVM (Linear, calibrated)",29047,real,fake,false FAKE,,politicsNews,314,200-499,105,False,False,False,Obama unveils wage insurance plan to spur job seekers
"SVM (Linear, calibrated)",38764,real,fake,false FAKE,,worldnews,439,200-499,107,True,True,True,Mother's fight to discover fate of dead baby's body finds empty coffin
"SVM (Linear, calibrated)",17285,fake,real,false REAL,,US_News,1091,1000+,305,False,False,False,NORTH KOREA: Trump’s Recklessness Could Trigger All-Out Conflict on Korean Peninsula
